card_url	color	number	name	text	flavor	mana	type	otherSets	cmc	rarity	expansion	artist	pt	mark	colorIndicator	image_url	image_file	booze_text
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Akroma%27s+Vengeance	White	11	Akroma's Vengeance	"Destroy all artifacts, creatures, and enchantments.Cycling(, Discard this card: Draw a card.)"	Many must die for the one who should not have perished.		Sorcery		6	Mythic Rare	From the Vault: Twenty	Aleksi Briclot				../../Handlers/Image.ashx?multiverseid=373328&type=card	59.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Armageddon	White	1	Armageddon	Destroy all lands.	A bloody dawn broke over a scabbed and tortured world.		Sorcery		4	Mythic Rare	From the Vault: Annihilation (2014)	Chris Rahn				../../Handlers/Image.ashx?multiverseid=386284&type=card	60.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Council%27s+Judgment		16	Council's Judgement	"Will of the council Ñ Starting with you, each player votes for a nonland permanent you don't control. Exile each permanent with the most votes or tied for most votes."	"When its power is threatened, the council speaks with a unified voice."		Sorcery		3	Rare	Conspiracy	Kev Walker				../../Handlers/Image.ashx?multiverseid=382239&type=card	61.jpg	"Will of the council Ñ Starting with you, each player drinks 1 and votes for a nonland permanent you don't control. Exile each permanent with the most votes or tied for most votes."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Day+of+Judgment	White	12	Day of Judgment	Destroy all creatures.			Sorcery		4	Rare	Magic 2012	Vincent Proce				../../Handlers/Image.ashx?multiverseid=220139&type=card	62.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Entreat+the+Angels	White	7	Entreat the Angels	Put X 4/4 white Angel creature tokens with flying onto the battlefield.Miracle(You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)			Sorcery		3	Mythic Rare	From the Vault: Angels	Todd Lockwood				../../Handlers/Image.ashx?multiverseid=401634&type=card	63.jpg	"Put X 4/4 white Angel creature tokens with flying and buzztouch onto the battlefield.\nMiracle XWW\nIf this spell was miracled, drink X."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Gather+the+Townsfolk	White	8	Gather the Townsfolk	"Put two 1/1 white Human creature tokens onto the battlefield.Fateful hour  If you have 5 or less life, put five of those tokens onto the battlefield instead."	In the memories of those they lost lies the strength needed to defend their city.		Sorcery		2	Common	Dark Ascension	Dan Scott				../../Handlers/Image.ashx?multiverseid=262686&type=card	64.jpg	"Put two 1/1 white Human creature tokens with buzztouch onto the battlefield.\nFateful hour - If you have 5 or less life, put five of those tokens onto the battlefield instead."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Lingering+Souls	Black	11	Lingering Souls	Put two 1/1 white Spirit creature tokens with flying onto the battlefield.Flashback(You may cast this card from your graveyard for its flashback cost. Then exile it.)	The murdered inhabitants of Hollowhenge impart to the living the terror they felt in death.		Sorcery		3	Uncommon	Modern Event Deck 2014	Bud Cook				../../Handlers/Image.ashx?multiverseid=382191&type=card	65.jpg	Put two 1/1 white Spirit creature tokens with flying and buzztouch onto the battlefield.\nFlashback B1
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Martial+Coup	White	78	Martial Coup	"Put X 1/1 white Soldier creature tokens onto the battlefield. If X is 5 or more, destroy all other creatures."	"Their war forgotten, the nations of Bant stood united in the face of a common threat."		Sorcery		2	Rare	Commander 2014	Greg Staples				../../Handlers/Image.ashx?multiverseid=389590&type=card	66.jpg	"Put X 1/1 white Soldier creature tokens with buzztouch onto the battlefield. If X is 5 or more, destroy all other creatures."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Oust	White	7	Oust	Put target creature into its owner's library second from the top. Its controller gains 3 life.	Invincible' is just a word.Gideon Jura		Sorcery		1	Uncommon	Duel Decks: Zendikar vs. Eldrazi	Mike Bierek				../../Handlers/Image.ashx?multiverseid=401649&type=card	67.jpg	Put target creature into its owner's library second from the top. Its controller gains 3 life and drinks 1
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Ravages+of+War	White	27	Ravages of War	Destroy all lands.	"Thorn bushes spring up wherever the army has passed. Lean years follow in the wake of a great war.Lao Tzu, Tao Te Ching, trans. Feng and English"		Sorcery		4	Rare	Masters Edition II	Fang Yue				../../Handlers/Image.ashx?multiverseid=184724&type=card	68.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Spectral+Procession	White	33	Spectral Procession	Put three 1/1 white Spirit creature tokens with flying onto the battlefield.	"I need never remember my past associates, my victims, my mistakes. Innistrad preserves them all for me.Sorin Markov"		Sorcery		6	Uncommon	Modern Masters 2015 Edition	Tomasz Jedruszek				../../Handlers/Image.ashx?multiverseid=397841&type=card	69.jpg	Put three 1/1 white Spirit creature tokens with flying and buzztouch onto the battlefield.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Terminus	White	12	Terminus	Put all creatures on the bottom of their owners' libraries.Miracle(You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)			Sorcery		6	Mythic Rare	From the Vault: Annihilation (2014)	James Paick				../../Handlers/Image.ashx?multiverseid=386295&type=card	70.jpg	"Put all creatures on the bottom of their owners' libraries.\nMiracle W\nIf this spell was miracled, all players drink 1 for each creature that was on the battlefield."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Wrath+of+God	White	15	Wrath of God	Destroy all creatures. They can't be regenerated.	"Legend speaks of the lost coastal polis of Olantin, whose inhabitants' hubris enraged the sun god Heliod."		Sorcery		4	Mythic Rare	From the Vault: Annihilation (2014)	Willian Murai				../../Handlers/Image.ashx?multiverseid=386298&type=card	71.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Condemn	White	69	Condemn	Put target attacking creature on the bottom of its owner's library. Its controller gains life equal to its toughness.	"No doubt the arbiters would put you away, after all the documents are signed. But I will have justice now.Alovnek, Boros guildmage"		Instant		1	Uncommon	Commander 2014	Daren Bader				../../Handlers/Image.ashx?multiverseid=389469&type=card	72.jpg	Put target attacking creature on the bottom of its owner's library. You drink x where x is its toughness.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Mana+Tithe	White	25	Mana Tithe	Counter target spell unless its controller pays.	"Those who seek to upset the balance must be taxed for such ambitions.Verithain, mesa high priest"		Instant		1	Common	Planar Chaos	Martina Pilcerova				../../Handlers/Image.ashx?multiverseid=122324&type=card	73.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Path+to+Exile	White	3	Path to Exile	"Exile target creature. Its controller may search his or her library for a basic land card, put that card onto the battlefield tapped, then shuffle his or her library."			Instant		1	Uncommon	Modern Event Deck 2014	Todd Lockwood				../../Handlers/Image.ashx?multiverseid=382192&type=card	74.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Raise+the+Alarm	White	31	Raise the Alarm	Put two 1/1 white Soldier creature tokens onto the battlefield.	"Like blinking or breathing, responding to an alarm is an involuntary reflex."		Instant		2	Common	Modern Masters 2015 Edition	Zoltan Boros				../../Handlers/Image.ashx?multiverseid=397666&type=card	75.jpg	Put two 1/1 white Soldier creature tokens with buzztouch onto the battlefield.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Secure+the+Wastes	White	36	Secure the Wastes	Put X 1/1 white Warrior creature tokens onto the battlefield.	"The Shifting Wastes provide our clan eternal protection. It is our duty to return the favor.Kadri, Dromoka warrior"		Instant		1	Rare	Dragons of Tarkir	Scott Murphy				../../Handlers/Image.ashx?multiverseid=394683&type=card	76.jpg	Put X 1/1 white Warrior creature tokens with buzztouch onto the battlefield.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Swords+to+Plowshares	White	84	Swords to Plowshares	Exile target creature. Its controller gains life equal to its power.	The smallest seed of regret can bloom into redemption.		Instant		1	Uncommon	Conspiracy	Terese Nielsen				../../Handlers/Image.ashx?multiverseid=382380&type=card	77.jpg	Exile target creature. You drink x where x is its power.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Unexpectedly+Absent	White	25	Unexpectedly Absent	Put target nonland permanent into its owner's library just beneath the top X cards of that library.	"Once you've been dragged down the currents of time, you'll never quite trust your own permanence again."		Instant		2	Rare	Commander 2013 Edition	Min Yum				../../Handlers/Image.ashx?multiverseid=376563&type=card	78.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Ajani+Goldmane	White	1	Ajani Goldmane	"+1: You gain 2 life.1: Put a +1/+1 counter on each creature you control. Those creatures gain vigilance until end of turn.6: Put a white Avatar creature token onto the battlefield. It has ""This creature's power and toughness are each equal to your life total."""			Planeswalker   Ajani		4	Mythic Rare	Magic 2011	Aleksi Briclot	4			../../Handlers/Image.ashx?multiverseid=205957&type=card	79.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Ajani%2C+Caller+of+the+Pride	White	1	"Ajani, Caller of the Pride"	"+1: Put a +1/+1 counter on up to one target creature.3: Target creature gains flying and double strike until end of turn.8: Put X 2/2 white Cat creature tokens onto the battlefield, where X is your life total."			Planeswalker   Ajani		3	Mythic Rare	Magic 2014 Core Set	D. Alexander Gregory	4			../../Handlers/Image.ashx?multiverseid=370680&type=card	80.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Elspeth+Tirel	White	6	Elspeth Tirel	+2: You gain 1 life for each creature you control.2: Put three 1/1 white Soldier creature tokens onto the battlefield.5: Destroy all other permanents except for lands and tokens.			Planeswalker   Elspeth		5	Mythic Rare	Scars of Mirrodin	Michael Komarck	4			../../Handlers/Image.ashx?multiverseid=212241&type=card	81.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Elspeth%2C+Knight-Errant	White	13	"Elspeth, Knight-Errant"	"+1: Put a 1/1 white Soldier creature token onto the battlefield.+1: Target creature gets +3/+3 and gains flying until end of turn.8: You get an emblem with ""Artifacts, creatures, enchantments, and lands you control have indestructible."""			Planeswalker   Elspeth		4	Mythic Rare	Modern Event Deck 2014	Volkan Baga	4			../../Handlers/Image.ashx?multiverseid=382184&type=card	82.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Elspeth%2C+Sun%27s+Champion	White	1	"Elspeth, Sun's Champion"	"+1: Put three 1/1 white Soldier creature tokens onto the battlefield.3: Destroy all creatures with power 4 or greater.7: You get an emblem with ""Creatures you control get +2/+2 and have flying."""			Planeswalker   Elspeth		6	Mythic Rare	Duel Decks: Elspeth vs. Kiora	Tyler Jacobson	4			../../Handlers/Image.ashx?multiverseid=394361&type=card	83.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Gideon+Jura	White	16	Gideon Jura	"+2: During target opponent's next turn, creatures that player controls attack Gideon Jura if able.2: Destroy target tapped creature.0: Until end of turn, Gideon Jura becomes a 6/6 Human Soldier creature that's still a planeswalker. Prevent all damage that would be dealt to him this turn."			Planeswalker   Gideon		5	Mythic Rare	Magic 2012	Aleksi Briclot	6			../../Handlers/Image.ashx?multiverseid=238329&type=card	84.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Augur+of+Bolas	Blue	30	Augur of Bolas	"When Augur of Bolas enters the battlefield, look at the top three cards of your library. You may reveal an instant or sorcery card from among them and put it into your hand. Put the rest on the bottom of your library in any order."			Creature   Merfolk Wizard		2	Uncommon	Commander 2013 Edition	Slawomir Maniak	3-Jan			../../Handlers/Image.ashx?multiverseid=376251&type=card	85.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Chasm+Skulker	Blue	46	Chasm Skulker	"Whenever you draw a card, put a +1/+1 counter on Chasm Skulker.When Chasm Skulker dies, put X 1/1 blue Squid creature tokens with islandwalk onto the battlefield, where X is the number of +1/+1 counters on Chasm Skulker.(They can't be blocked as long as defending player controls an Island.)"	Designed by Mike Neumann		Creature   Squid Horror		3	Rare	Magic 2015 Core Set	Jack Wang	1-Jan			../../Handlers/Image.ashx?multiverseid=383206&type=card	86.jpg	"Whenever you draw a card, put a +1/+1 counter on Chasm Skulker.\nWhen Chasm Skulker dies, put X 1/1 blue Squid creature tokens with islandwalk and buzztouch onto the battlefield, where X is the number of +1/+1 counters on Chasm Skulker.(They can't be blocked as long as defending player controls an Island.)"
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Consecrated+Sphinx	Blue	21	Consecrated Sphinx	"FlyingWhenever an opponent draws a card, you may draw two cards."	Blessed by the hands of Jin-Gitaxias.		Creature   Sphinx		6	Mythic Rare	Mirrodin Besieged	Mark Zug	6-Apr	Phyrexian		../../Handlers/Image.ashx?multiverseid=214063&type=card	87.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Deceiver+Exarch	Blue	37	Deceiver Exarch	"Flash(You may cast this spell any time you could cast an instant.)When Deceiver Exarch enters the battlefield, choose one  Untap target permanent you control. Tap target permanent an opponent controls."			Creature   Cleric		3	Uncommon	Commander 2013 Edition	Izzy	4-Jan			../../Handlers/Image.ashx?multiverseid=376301&type=card	88.jpg	"Flash\nBuzztouch\nWhen Deceiver Exarch enters the battlefield, choose one: drink 1 and untap target permanent you control OR tap target permanent an opponent controls."
